-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-84.9038,-77.4159,-71.8579,-67.1502,-62.9246,-58.9994,-55.2657,-51.6489,-48.0909,-44.5410,-40.9497,-37.2623,-33.4108,-29.3007,-24.7814,-19.5701,-12.9599,-0.430328,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-94.2704,-86.7713,-81.3236,-76.7975,-72.8116,-69.1815,-65.8010,-62.6014,-59.5346,-56.5646,-53.6630,-50.8057,-47.9715,-45.1406,-42.2933,-39.4089,-36.4646,-33.4337,-30.2829,-26.9691,-23.4317,-19.5797,-15.2621,-10.1875,-3.61819,9.23657,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN,-NaN
